Student_ID,Branch,Skills,Interest_Area,Preferred_Domain,Complexity,CGPA,Recommended_Project
ST1779,ECE,"Java, R",Robotics,Industry,Beginner,9.94,
ST1780,AI,"C++, JavaScript, CAD, SQL",AI,Industry,Intermediate,8.82,
ST1781,Mechanical,"JavaScript, C++, MATLAB, Java",Blockchain,Academic,Intermediate,7.78,
ST1782,Mechanical,"JavaScript, R, C++, Python",Embedded Systems,Industry,Advanced,6.55,
ST1783,AI,JavaScript,Web Dev,Industry,Intermediate,7.61,
ST1784,Biotech,"Python, MATLAB, CAD",Web Dev,Industry,Beginner,6.1,
ST1785,EEE,"Python, C++",Robotics,Research,Beginner,8.31,
ST1786,IT,MATLAB,Data Science,Academic,Intermediate,8.51,
ST1787,EEE,"R, SQL, C++, MATLAB",Energy Systems,Industry,Advanced,9.02,
ST1788,AI,Python,Data Science,Academic,Intermediate,9.65,
ST1789,AI,"MATLAB, JavaScript, SQL",Embedded Systems,Research,Advanced,7.19,
ST1790,Civil,JavaScript,AI,Academic,Intermediate,7.57,
ST1791,Civil,"C++, SQL",Data Science,Academic,Beginner,9.68,
ST1792,CSE,"Java, JavaScript, SQL",Web Dev,Industry,Beginner,8.85,
ST1793,Chemical,"JavaScript, CAD, Java",IoT,Research,Beginner,8.39,
ST1794,Mechanical,SQL,Energy Systems,Industry,Beginner,9.39,
ST1795,AI,"CSS, HTML",Embedded Systems,Research,Beginner,6.77,
ST1796,Chemical,"R, C++",Embedded Systems,Research,Advanced,8.51,
ST1797,Civil,HTML,Web Dev,Industry,Beginner,6.35,
ST1798,CSE,"Python, CSS, HTML, Java",AI,Research,Advanced,8.76,
ST1799,Mechanical,"CSS, CAD, C++",Energy Systems,Academic,Beginner,6.27,
ST1800,ECE,"MATLAB, Java",Robotics,Research,Beginner,9.68,
ST1801,Civil,"C++, CSS, MATLAB",Web Dev,Academic,Intermediate,8.72,
ST1802,CSE,"CSS, Python",IoT,Research,Beginner,7.22,
ST1803,AI,"HTML, Java, CAD",Robotics,Academic,Advanced,7.61,
ST1804,ECE,"CSS, Java, MATLAB, SQL",Robotics,Academic,Beginner,7.16,
ST1805,IT,"HTML, Python, CAD, MATLAB",Embedded Systems,Industry,Beginner,9.78,
ST1806,Biotech,R,Embedded Systems,Research,Beginner,8.78,
ST1807,Mechanical,"MATLAB, Java",Blockchain,Academic,Advanced,7.3,
ST1808,Civil,"MATLAB, HTML",IoT,Research,Advanced,6.47,
ST1809,AI,"C++, JavaScript, HTML",Blockchain,Research,Advanced,7.03,
ST1810,ECE,CSS,Energy Systems,Research,Beginner,8.59,
ST1811,CSE,"CAD, JavaScript",Blockchain,Research,Beginner,7.2,
ST1812,IT,"C++, MATLAB, SQL",Web Dev,Academic,Intermediate,6.78,
ST1813,ECE,"CSS, MATLAB, HTML",Embedded Systems,Academic,Advanced,7.95,
ST1814,Civil,"CSS, Python",Web Dev,Research,Beginner,7.27,
ST1815,AI,JavaScript,Web Dev,Research,Intermediate,7.78,
ST1816,Civil,"SQL, MATLAB, C++, Java",Blockchain,Industry,Beginner,7.06,
ST1817,Biotech,SQL,AI,Research,Beginner,6.35,
ST1818,CSE,"MATLAB, Java",AI,Industry,Intermediate,6.18,
ST1819,ECE,SQL,Blockchain,Research,Advanced,7.67,
ST1820,AI,"Python, C++, CAD, Java",Embedded Systems,Academic,Advanced,6.69,
ST1821,CSE,"R, Python, HTML, CAD",IoT,Research,Intermediate,6.43,
ST1822,Chemical,"Python, SQL, CSS",Data Science,Industry,Intermediate,6.85,
ST1823,CSE,"JavaScript, C++",Web Dev,Research,Intermediate,7.21,
ST1824,Biotech,"SQL, JavaScript",Energy Systems,Academic,Advanced,6.24,
ST1825,Chemical,JavaScript,Energy Systems,Academic,Advanced,7.78,
ST1826,Mechanical,"JavaScript, MATLAB, CAD, R",Data Science,Academic,Intermediate,9.43,
ST1827,EEE,"R, SQL, Python, CAD",IoT,Research,Intermediate,6.26,
ST1828,Civil,"CAD, CSS, HTML",AI,Academic,Intermediate,8.51,
ST1829,ECE,"R, CAD, MATLAB",Blockchain,Industry,Advanced,7.69,
ST1830,ECE,"MATLAB, C++, CSS, JavaScript",Data Science,Industry,Intermediate,6.29,
ST1831,Mechanical,CAD,AI,Industry,Beginner,7.73,
ST1832,Civil,"MATLAB, R, HTML",Data Science,Industry,Advanced,7.51,
ST1833,Biotech,"Java, R, Python",Energy Systems,Research,Intermediate,9.14,
ST1834,Civil,C++,Web Dev,Research,Intermediate,6.59,
ST1835,Chemical,"JavaScript, Java",Robotics,Industry,Beginner,8.7,
ST1836,Civil,MATLAB,Robotics,Industry,Advanced,9.26,
ST1837,AI,R,Blockchain,Industry,Intermediate,7.38,
ST1838,IT,"Java, R, HTML",IoT,Academic,Advanced,7.4,
ST1839,Mechanical,Python,Blockchain,Academic,Advanced,9.24,
ST1840,Civil,"MATLAB, CAD, C++, HTML",Robotics,Research,Beginner,6.65,
ST1841,CSE,"C++, JavaScript",Embedded Systems,Academic,Advanced,6.26,
ST1842,AI,"Python, R, JavaScript",IoT,Research,Beginner,7.17,
ST1843,Mechanical,Java,AI,Research,Advanced,9.3,
ST1844,AI,"C++, SQL",IoT,Research,Advanced,9.65,
ST1845,ECE,C++,Energy Systems,Academic,Intermediate,8.99,
ST1846,AI,"CAD, C++, R, JavaScript",IoT,Industry,Intermediate,9.19,
ST1847,Mechanical,"CSS, MATLAB",IoT,Academic,Intermediate,8.12,
ST1848,EEE,R,Energy Systems,Academic,Advanced,8.82,
ST1849,IT,"JavaScript, SQL, C++",Web Dev,Research,Advanced,7.03,
ST1850,ECE,"Python, CAD, JavaScript, C++",Robotics,Academic,Beginner,8.76,
ST1851,EEE,"Java, SQL",Data Science,Industry,Beginner,9.01,
ST1852,IT,"Python, HTML",AI,Industry,Beginner,6.99,
ST1853,ECE,"Java, CSS",Web Dev,Research,Intermediate,6.63,
ST1854,Civil,"Java, MATLAB",Embedded Systems,Academic,Beginner,9.53,
ST1855,Civil,"C++, CSS, MATLAB, JavaScript",Energy Systems,Research,Advanced,7.27,
ST1856,Mechanical,"C++, Python, Java",Energy Systems,Industry,Beginner,7.73,
ST1857,CSE,Java,Web Dev,Industry,Beginner,7.27,
ST1858,ECE,"R, CSS, MATLAB, Java",IoT,Academic,Beginner,9.96,
ST1859,ECE,"Java, JavaScript, Python, R",AI,Industry,Beginner,7.17,
ST1860,CSE,"MATLAB, Java, JavaScript, SQL",Data Science,Research,Beginner,8.97,
ST1861,AI,"CSS, HTML, Python",Data Science,Research,Intermediate,8.81,
ST1862,Mechanical,"Java, CAD, C++",IoT,Academic,Beginner,8.6,
ST1863,Mechanical,"JavaScript, R",Robotics,Academic,Beginner,8.47,
ST1864,IT,"C++, R, Python",Data Science,Industry,Advanced,6.89,
ST1865,Mechanical,"CSS, HTML",Blockchain,Research,Beginner,7.4,
ST1866,Civil,"R, CAD, Python, Java",IoT,Industry,Intermediate,7.78,
ST1867,EEE,C++,Web Dev,Industry,Advanced,7.8,
ST1868,ECE,"C++, HTML, SQL, Python",AI,Industry,Advanced,9.47,
ST1869,ECE,"R, JavaScript, Java",IoT,Academic,Advanced,9.78,
ST1870,IT,"MATLAB, Python, SQL, HTML",IoT,Research,Intermediate,7.24,
ST1871,ECE,C++,Embedded Systems,Industry,Advanced,7.25,
ST1872,AI,"CSS, JavaScript",Robotics,Academic,Advanced,6.48,
ST1873,CSE,"CAD, C++, MATLAB",IoT,Academic,Beginner,8.2,
ST1874,Civil,R,IoT,Research,Beginner,7.54,
ST1875,IT,"Python, CSS, MATLAB",Web Dev,Industry,Beginner,9.25,
ST1876,EEE,"C++, HTML, Python",Web Dev,Industry,Advanced,6.14,
ST1877,CSE,C++,Web Dev,Academic,Beginner,8.76,
ST1878,Civil,"SQL, CSS",Web Dev,Academic,Advanced,7.65,
ST1879,Chemical,"HTML, SQL, R, Python",Embedded Systems,Research,Intermediate,8.1,
ST1880,CSE,"Java, MATLAB, R",Blockchain,Academic,Beginner,7.31,
ST1881,AI,"R, HTML",Energy Systems,Academic,Beginner,8.07,
ST1882,IT,"CSS, JavaScript",AI,Academic,Intermediate,9.2,
ST1883,IT,"SQL, C++, Java, CSS",Energy Systems,Industry,Beginner,7.96,
ST1884,EEE,"HTML, CAD, CSS",Embedded Systems,Academic,Beginner,8.82,
ST1885,CSE,"Java, Python, SQL",IoT,Academic,Intermediate,7.56,
ST1886,CSE,Java,Blockchain,Industry,Beginner,9.17,
ST1887,EEE,"SQL, Java, C++",Embedded Systems,Academic,Intermediate,8.13,
ST1888,Chemical,"R, MATLAB, Python, HTML",Data Science,Academic,Advanced,6.6,
ST1889,CSE,"HTML, CAD",Web Dev,Academic,Advanced,7.57,
ST1890,Mechanical,"Python, CSS",AI,Research,Advanced,8.64,
ST1891,AI,"HTML, C++, R, CAD",Data Science,Industry,Advanced,8.14,
ST1892,Chemical,"CAD, C++, SQL, Java",IoT,Academic,Intermediate,6.48,
ST1893,CSE,"C++, Java, CAD, CSS",AI,Industry,Beginner,6.55,
ST1894,Chemical,"C++, HTML, Python",Robotics,Industry,Advanced,6.75,
ST1895,IT,"R, JavaScript, HTML, CSS",IoT,Academic,Intermediate,8.77,
ST1896,Biotech,"Java, CSS, MATLAB, CAD",Web Dev,Industry,Beginner,6.3,
ST1897,EEE,"CAD, R, Python, MATLAB",IoT,Academic,Beginner,6.95,
ST1898,Civil,"R, SQL, CSS",Robotics,Academic,Intermediate,8.24,
ST1899,Mechanical,"HTML, CAD, CSS",Energy Systems,Industry,Advanced,6.09,
ST1900,AI,MATLAB,Web Dev,Industry,Advanced,8.72,
ST1901,ECE,"Python, JavaScript, Java, CSS",Blockchain,Academic,Advanced,9.85,
ST1902,CSE,"MATLAB, Python",IoT,Research,Beginner,9.21,
ST1903,Civil,"SQL, MATLAB, JavaScript",Web Dev,Academic,Intermediate,8.48,
ST1904,Mechanical,"CAD, MATLAB",IoT,Industry,Beginner,6.69,
ST1905,ECE,"SQL, CAD",Embedded Systems,Research,Intermediate,9.28,
ST1906,Chemical,"MATLAB, Python, C++, HTML",Blockchain,Academic,Beginner,7.1,
ST1907,Mechanical,"R, Java, JavaScript, Python",Robotics,Academic,Advanced,6.04,
ST1908,Mechanical,"MATLAB, CSS, HTML, C++",IoT,Research,Advanced,6.25,
ST1909,Biotech,"C++, Java, R",Web Dev,Research,Beginner,8.85,
ST1910,Mechanical,"HTML, SQL, CSS, MATLAB",Data Science,Academic,Advanced,9.62,
ST1911,AI,"C++, SQL",Web Dev,Industry,Beginner,7.74,
ST1912,Mechanical,"CSS, C++",Energy Systems,Academic,Beginner,9.16,
ST1913,Chemical,R,Data Science,Research,Advanced,7.86,
ST1914,Chemical,SQL,AI,Academic,Intermediate,9.46,
ST1915,Chemical,"Java, CSS, JavaScript",Data Science,Academic,Advanced,8.99,
ST1916,EEE,"SQL, R",AI,Research,Beginner,9.82,
ST1917,Civil,"R, C++",Web Dev,Research,Advanced,8.74,
ST1918,Civil,"SQL, MATLAB",Robotics,Research,Advanced,6.62,
ST1919,ECE,"MATLAB, HTML, SQL",Web Dev,Research,Intermediate,8.02,
ST1920,CSE,"JavaScript, Python",Embedded Systems,Research,Beginner,8.94,
ST1921,AI,"CAD, MATLAB, SQL",IoT,Research,Advanced,9.37,
ST1922,Civil,"R, CAD",Energy Systems,Academic,Advanced,9.27,
ST1923,IT,SQL,Embedded Systems,Research,Beginner,6.17,
ST1924,AI,"HTML, C++, SQL",Data Science,Research,Intermediate,7.06,
ST1925,AI,"SQL, Java",Robotics,Industry,Intermediate,9.26,
ST1926,CSE,HTML,IoT,Academic,Advanced,7.1,
ST1927,Chemical,"SQL, JavaScript, CAD",Robotics,Research,Beginner,7.65,
ST1928,Civil,"JavaScript, Python, MATLAB, SQL",AI,Academic,Beginner,6.45,
ST1929,IT,"C++, HTML, SQL",Blockchain,Academic,Intermediate,8.24,
ST1930,IT,"MATLAB, R",IoT,Industry,Advanced,8.19,
ST1931,Biotech,"HTML, CSS, CAD, Python",Data Science,Industry,Advanced,9.72,
ST1932,Civil,SQL,Blockchain,Industry,Beginner,7.67,
ST1933,EEE,"HTML, C++",Data Science,Research,Advanced,7.11,
ST1934,ECE,"R, C++, MATLAB",AI,Research,Intermediate,8.97,
ST1935,CSE,"C++, Python",AI,Industry,Advanced,6.82,
ST1936,Civil,"JavaScript, SQL, R",Robotics,Industry,Advanced,6.64,
ST1937,ECE,SQL,Data Science,Research,Advanced,9.72,
ST1938,Biotech,"R, CSS",Robotics,Research,Advanced,7.58,
ST1939,Biotech,"JavaScript, R, C++, CAD",IoT,Industry,Intermediate,9.03,
ST1940,CSE,Python,Blockchain,Industry,Intermediate,6.36,
ST1941,Biotech,"HTML, SQL",AI,Research,Intermediate,6.51,
ST1942,IT,C++,Data Science,Industry,Intermediate,8.34,
ST1943,Civil,"HTML, CAD, SQL, JavaScript",IoT,Academic,Intermediate,6.61,
ST1944,CSE,"SQL, JavaScript, R",AI,Industry,Intermediate,9.54,
ST1945,Chemical,"CSS, MATLAB, R",Web Dev,Research,Beginner,6.9,
ST1946,Civil,"Java, Python, C++",AI,Academic,Intermediate,8.9,
ST1947,ECE,"Java, CAD",IoT,Industry,Intermediate,6.06,
ST1948,IT,"CAD, SQL, JavaScript",AI,Industry,Advanced,8.16,
ST1949,Biotech,"C++, CSS, SQL, MATLAB",Data Science,Academic,Advanced,7.84,
ST1950,EEE,"CSS, Java, R, C++",Robotics,Academic,Intermediate,8.89,
ST1951,CSE,"JavaScript, SQL, CSS",Robotics,Research,Advanced,9.76,
ST1952,Mechanical,"R, Java",Data Science,Academic,Advanced,8.06,
ST1953,Civil,"SQL, Java, R",AI,Industry,Intermediate,8.39,
ST1954,ECE,"R, CSS",Energy Systems,Research,Beginner,6.54,
ST1955,Civil,CAD,Blockchain,Research,Intermediate,7.52,
ST1956,AI,CAD,Blockchain,Research,Advanced,6.29,
ST1957,EEE,"CAD, MATLAB",Web Dev,Research,Advanced,9.84,
ST1958,Mechanical,CAD,AI,Academic,Intermediate,6.52,
ST1959,AI,"Java, CSS, HTML",Blockchain,Academic,Advanced,9.2,
ST1960,ECE,MATLAB,Web Dev,Academic,Intermediate,7.79,
ST1961,EEE,"MATLAB, SQL, Python, Java",Energy Systems,Academic,Beginner,8.28,
ST1962,EEE,"CSS, CAD, MATLAB, R",Energy Systems,Academic,Beginner,7.02,
ST1963,CSE,"R, HTML, CAD",IoT,Industry,Advanced,9.84,
ST1964,Civil,Python,Data Science,Academic,Beginner,8.59,
ST1965,Chemical,C++,IoT,Research,Intermediate,9.62,
ST1966,EEE,SQL,Data Science,Research,Intermediate,7.53,
ST1967,EEE,"JavaScript, C++, CSS",Embedded Systems,Industry,Beginner,6.5,
ST1968,Civil,"HTML, SQL, C++",Web Dev,Research,Intermediate,7.94,
ST1969,Chemical,"MATLAB, C++, HTML",Blockchain,Academic,Advanced,6.5,
ST1970,Mechanical,"CSS, HTML",IoT,Academic,Advanced,6.39,
ST1971,Chemical,"Java, CSS, HTML, R",Blockchain,Industry,Beginner,9.74,
ST1972,Chemical,Java,Embedded Systems,Industry,Beginner,7.51,
ST1973,AI,"Java, SQL, Python, CAD",Web Dev,Research,Advanced,6.38,
ST1974,AI,JavaScript,Energy Systems,Academic,Beginner,8.32,
ST1975,EEE,R,IoT,Industry,Advanced,6.06,
ST1976,Biotech,"CSS, JavaScript, HTML, MATLAB",AI,Industry,Advanced,8.23,
ST1977,Mechanical,"R, MATLAB",Data Science,Academic,Beginner,7.54,
ST1978,Civil,"C++, MATLAB",Embedded Systems,Research,Beginner,7.45,
ST1979,Biotech,R,IoT,Research,Intermediate,7.96,
ST1980,Chemical,"CAD, R",AI,Industry,Beginner,6.72,
ST1981,EEE,"C++, R, CSS, SQL",Energy Systems,Industry,Advanced,8.31,
ST1982,Biotech,"Python, Java, SQL",Data Science,Industry,Advanced,6.9,
ST1983,ECE,"MATLAB, CAD, JavaScript, CSS",Robotics,Academic,Beginner,8.05,
ST1984,Chemical,"MATLAB, C++, R",Robotics,Industry,Intermediate,8.98,
ST1985,IT,CAD,Energy Systems,Academic,Advanced,8.85,
ST1986,Mechanical,"Java, JavaScript, MATLAB, CAD",Embedded Systems,Academic,Beginner,6.71,
ST1987,EEE,"Python, CAD, Java, C++",Robotics,Industry,Beginner,8.02,
ST1988,Biotech,"CAD, Java, Python",AI,Research,Beginner,9.25,
ST1989,Biotech,Python,AI,Research,Advanced,6.72,
ST1990,Biotech,"R, CSS, HTML, SQL",Energy Systems,Research,Intermediate,6.33,
ST1991,AI,"CSS, C++",Energy Systems,Academic,Advanced,9.63,
ST1992,IT,"C++, R",Robotics,Industry,Beginner,7.55,
ST1993,Mechanical,"Java, C++",Web Dev,Industry,Intermediate,7.45,
ST1994,Mechanical,JavaScript,Robotics,Research,Intermediate,6.7,
ST1995,Biotech,"Python, C++, JavaScript, SQL",Energy Systems,Industry,Intermediate,8.12,
ST1996,Mechanical,"HTML, SQL",Robotics,Industry,Beginner,7.43,
ST1997,Mechanical,"JavaScript, HTML",Energy Systems,Academic,Intermediate,9.24,
ST1998,Mechanical,"Python, C++, R",Energy Systems,Academic,Intermediate,6.52,
ST1999,Chemical,"JavaScript, SQL",Robotics,Academic,Beginner,8.04,
ST2000,Biotech,"CAD, HTML",Embedded Systems,Academic,Advanced,7.82,
